,일자,건고추_거래량(kg),건고추_가격(원/kg),깻잎_거래량(kg),깻잎_가격(원/kg),당근_거래량(kg),당근_가격(원/kg),대파_거래량(kg),대파_가격(원/kg),마늘_거래량(kg),마늘_가격(원/kg),무_거래량(kg),무_가격(원/kg),미나리_거래량(kg),미나리_가격(원/kg),배추_거래량(kg),배추_가격(원/kg),백다다기_거래량(kg),백다다기_가격(원/kg),새송이_거래량(kg),새송이_가격(원/kg),샤인머스캇_거래량(kg),샤인머스캇_가격(원/kg),시금치_거래량(kg),시금치_가격(원/kg),애호박_거래량(kg),애호박_가격(원/kg),양배추_거래량(kg),양배추_가격(원/kg),양파_거래량(kg),양파_가격(원/kg),얼갈이배추_거래량(kg),얼갈이배추_가격(원/kg),청상추_거래량(kg),청상추_가격(원/kg),토마토_거래량(kg),토마토_가격(원/kg),파프리카_거래량(kg),파프리카_가격(원/kg),팽이버섯_거래량(kg),팽이버섯_가격(원/kg),포도_거래량(kg),포도_가격(원/kg)
1645,20200703,90.0,11503.333333333332,73950.0,4161.008789722786,131390.00000000003,800.4680721516095,80030.0,1064.6207672122953,33570.0,2760.735775990468,81259.99999999999,428.6783165148906,2100.0,990.8095238095237,43370.0,530.7078625778188,42850.0,1942.585764294049,81370.0,1830.0995452869606,2260.0000000000005,25889.999999999996,40.0,1300.0,43629.99999999999,1771.0749484299797,98220.0,359.1457951537365,746270.0,557.5092124834175,103880.0,1121.799191374663,17510.0,5180.6453455168485,22589.999999999996,1451.3767153607794,30350.0,1951.0939044481054,96750.0,1347.615503875969,34730.00000000001,8516.953642384104
1646,20200704,150.00000000000003,9985.999999999998,75690.00000000001,4210.291980446557,97250.0,801.8508997429306,84410.00000000001,980.8908897050111,32140.0,2945.5196017423773,77860.0,468.5178525558695,2009.9999999999998,945.1243781094528,30430.0,722.7670062438383,48750.0,2012.4779487179483,84110.0,1940.376887409345,2390.0,26213.807531380753,60.0,2573.333333333333,47989.99999999999,1904.4259220670974,83990.0,404.2409810691749,756290.0000000001,556.8866440122175,108890.00000000001,1107.3183947102577,16810.0,5660.261748958953,32320.0,1403.9820544554457,22209.999999999996,2132.165691130122,98640.0,1269.8641524736413,35820.0,8935.078168620881
1647,20200705,0.0,,74640.0,4241.26875669882,93669.99999999999,771.4412298494716,77890.0,977.6595198356656,25650.0,3045.8752436647173,27340.0,708.4272128749086,1950.0000000000002,883.7435897435896,11639.999999999998,935.7388316151204,55339.99999999999,1935.4463317672576,82310.0,2017.9783744381,2040.0,26502.549019607846,20.0,5000.0,50110.0,1933.3985232488524,33379.99999999999,341.0545236668664,624079.9999999999,560.196449173183,100570.00000000001,1106.8062046335885,15590.0,6324.3810134701735,32150.000000000007,1425.4401244167957,12540.0,2171.148325358852,97940.0,1233.0978149887687,33650.0,9025.170876671622
1648,20200706,30.0,16350.000000000002,106269.99999999999,4294.5440858191405,161329.99999999997,924.7455525940621,69880.0,1091.3852318259874,31140.0,3200.8734746307,32700.000000000004,651.8654434250764,1890.0000000000005,984.9735449735447,87860.00000000001,662.016844980651,92970.0,1773.3322577175434,103200.00000000001,1979.3372093023254,4000.0,24008.049999999996,0.0,,80710.00000000001,1901.6292900507988,114410.0,366.3665763482212,843060.0000000001,600.123241524921,117160.0,1304.1968248548994,19870.0,5699.229994967288,51400.0,1374.0214007782104,33080.0,1867.5695284159615,110410.0,1340.9193007879724,47650.0,8723.68940188877
1649,20200707,50.0,8950.0,88670.0,4287.9034622758545,154040.0,941.3061542456505,76630.0,1066.7675844969333,38230.0,3121.3000261574675,56040.0,435.73875802997856,2130.0,1082.112676056338,69810.0,652.0541469703481,73210.00000000001,1634.9651686928014,95660.0,1938.1455153669244,4310.000000000001,23931.925754060318,0.0,,65830.00000000001,1872.5687376576025,106270.00000000001,331.4030300178789,926839.9999999999,591.5938025980752,121070.0,1237.3560749979351,18950.0,5929.335092348285,36070.0,1496.906016079845,29660.0,1985.1112609575187,103380.0,1366.8485200232155,44840.0,9334.884032114185
1650,20200708,120.00000000000001,9208.333333333332,71670.0,4335.419282824055,148070.0,890.6409130816505,82560.0,998.4992732558139,41280.0,2940.702519379845,46590.0,356.939257351363,2270.0,1027.4008810572689,44530.0,608.1428250617561,52180.00000000001,1417.9973169796856,84120.0,1893.6257727056584,4340.0,24412.304147465442,0.0,,50330.0,1768.172064375124,97890.0,301.01746858718974,939780.0,563.8285556194004,107510.0,1196.5091619384245,17960.000000000004,6255.089086859686,21299.999999999996,1573.5868544600942,18580.000000000004,2175.6404736275563,95759.99999999999,1369.636591478697,42360.00000000001,9694.329556185077
1651,20200709,180.00000000000003,12504.444444444443,70809.99999999999,4368.1047874594,127670.0,878.5211874363595,73340.0,984.9577311153532,33450.0,2927.9103139013455,14800.0,439.72972972972974,2160.0,936.3425925925926,36300.0,647.3333333333333,47480.00000000001,1324.4903117101935,75280.0,1843.2704569606801,3709.9999999999995,24472.129380053913,0.0,,46160.0,1578.923310225303,102310.0,276.1176815560551,821310.0000000001,548.8755768223934,92840.0,1230.1001723395088,17330.000000000004,5568.759376803229,21430.0,1604.6476901539897,23460.0,1919.8976982097188,95880.0,1310.2607425949104,35070.0,9718.132306814941
1652,20200710,0.0,,72759.99999999999,4351.92275975811,111510.0,841.479687920366,76210.0,1000.8437212964178,31460.0,3070.909090909091,19890.0,435.0326797385621,1980.0000000000002,837.0707070707069,42930.00000000001,685.4647099930119,43640.0,1335.9807516040332,80570.00000000001,1814.2397914856642,3429.9999999999995,23585.597667638485,40.0,2740.0,48980.00000000001,1422.478562678644,100630.0,280.8963529762496,786150.0,570.4081918208993,90109.99999999999,1300.665852846521,17600.0,4596.818181818182,22290.000000000004,1716.0430686406455,26880.000000000004,1804.8586309523807,97949.99999999999,1244.5237366003064,36239.99999999999,9407.411699779252
1653,20200711,0.0,,77460.0,4289.275755228505,102380.00000000001,762.2973236960344,76100.00000000001,1028.5650459921153,27870.0,3064.2231790455685,31550.0,438.97939778129955,2350.0,825.1489361702127,40330.0,645.5591371187702,48560.0,1295.1668039538715,87740.0,1814.1417825393207,3679.9999999999995,23691.630434782608,80.0,1870.0000000000002,54300.0,1305.329650092081,78000.0,339.5384615384615,648350.0,604.8427546849695,77509.99999999999,1411.1804928396336,18720.000000000004,5070.320512820511,20830.0,1910.5568891022563,18720.0,1807.3504273504273,95120.0,1232.6177460050462,39199.99999999999,9113.028061224491
1654,20200712,0.0,,78699.99999999999,4219.66327827192,77470.0,681.703885374984,61989.99999999999,1048.9207936763996,21830.0,2962.13925790197,6800.0,410.0,2760.0,788.4782608695652,18970.000000000004,524.301528729573,49780.0,1209.2265970269182,84789.99999999999,1797.7119943389555,3850.0000000000005,24008.831168831166,40.0,1000.0,53269.99999999999,1215.0835366998313,71350.0,372.55220742817096,498059.9999999999,615.2240693892304,70119.99999999999,1448.1232173417002,19040.000000000004,5635.3676470588225,18009.999999999996,2030.199888950583,9090.0,1767.194719471947,91370.0,1230.360074422677,33360.0,9323.657074340528
1655,20200713,0.0,,92500.00000000001,4151.031351351351,124039.99999999999,851.3503708481136,68770.0,1193.9639377635597,34810.0,3533.7431772479176,40340.0,475.3247397124443,2220.0,835.7657657657658,18780.0,820.692225772098,70380.0,1192.2989485649332,100610.0,1790.3448961335853,4740.0,21055.10548523207,0.0,,70400.0,1116.296875,111759.99999999999,417.3639942734431,553370.0,624.6158989464554,85980.0,1531.2712258664808,21099.999999999996,5886.454976303318,38110.0,1854.6313303594857,13080.000000000002,1406.5596330275228,105780.0,1254.9234259784462,49779.99999999999,8999.770992366413
1656,20200714,0.0,,81899.99999999999,4083.0659340659345,132619.99999999997,850.4908761876038,64070.00000000001,1195.4237552676757,35460.0,3590.868584320361,33220.00000000001,800.5779650812764,3310.0,1052.5679758308158,40059.99999999999,798.4722915626562,51990.0,1198.0150028851701,93470.0,1770.6579651224993,5150.0,21431.18446601942,0.0,,54280.0,1204.9023581429624,109550.00000000001,389.20858055682334,544250.0,648.6425355994488,78210.0,1660.5919959084517,20810.0,5096.117251321481,32379.999999999996,1767.9864113650403,17930.0,1464.9916341327385,103050.00000000001,1257.0014556040755,40430.0,9854.058867177839
1657,20200715,90.0,16780.0,65280.0,4146.384803921569,142540.0,840.4826715307984,56340.0,1245.122470713525,28540.0,3674.9018920812896,10049.999999999998,523.174129353234,3110.0,1063.1189710610934,47700.0,764.6750524109015,35170.0,1192.9570656809783,84630.0,1752.9977549332384,4529.999999999999,23476.55629139073,40.0,2590.0000000000005,35930.0,1414.5560812691344,106350.0,348.2632816173014,596150.0,692.1019877547598,69610.0,1794.174687544893,19919.999999999996,3848.318273092371,30770.000000000004,1698.1507962300939,15660.0,1608.9144316730524,96639.99999999999,1248.6672185430464,34090.0,10270.77148723966
1658,20200716,90.0,16780.0,63040.00000000001,4426.475253807106,133490.0,889.2021874297701,55540.00000000001,1311.697875405113,29880.000000000004,3838.6880856760367,38670.0,380.62580811998964,2029.9999999999998,888.472906403941,44180.0,663.9995473064735,31820.0,1244.739157762414,80620.0,1736.4686182088813,4270.0,24505.878220140512,50.0,2020.0,33000.0,1617.3454545454547,116780.0,329.7919164240452,682670.0,714.8074472292616,97500.0,1513.8287179487177,18990.0,3360.5476566614007,29190.0,1757.8725590955808,15969.999999999998,1358.259236067627,103970.0,1211.8216793305762,46020.0,9583.633202955238
1659,20200717,20.0,15544.999999999998,67020.00000000001,4681.9427036705465,134730.0,884.0584873450605,58120.0,1291.600137646249,34290.0,3813.5228929717123,65150.00000000001,389.44742900997693,2029.9999999999998,915.7142857142857,50350.0,616.4170804369413,27869.999999999996,1330.1794043774673,84330.0,1734.3507648523655,5560.000000000001,24595.953237410067,60.0,1450.0,34870.0,1618.8328075709778,191760.0,307.14956195244054,729460.0,713.199764209141,118620.0,1154.7007250042152,19000.0,3538.131578947369,25070.0,1828.6477861986436,15819.999999999998,1262.8255372945641,110460.0,1194.7066811515479,56820.0,9511.108764519537
1660,20200718,20.0,15544.999999999998,68680.0,4740.288293535236,115110.0,816.4798888020155,66550.0,1225.6138241923368,28890.0,3925.012114918657,62830.0,430.843546076715,2050.0,852.1463414634147,54230.000000000015,641.9454176654987,31509.999999999996,1364.1764519200258,87970.0,1731.1651699442994,6040.000000000001,23917.715231788075,20.0,3500.0,38230.00000000001,1417.912634057023,191329.99999999997,303.3000574922909,753220.0,719.6914580069567,99200.0,1245.4637096774193,19400.000000000004,4101.22680412371,19370.0,1968.6628807434176,17710.0,1191.8012422360248,104840.0,1168.2411293399466,55420.0,9310.645976181882
1661,20200719,0.0,,70110.0,4697.17729282556,83870.0,820.8346250149038,69680.0,1168.3122847301952,21850.0,3963.3867276887872,39860.0,421.409934771701,1950.0000000000002,800.9230769230769,16740.0,419.9044205495818,31440.0,1359.0108142493639,85570.0,1713.441626738343,6010.0,22803.594009983357,20.0,3500.0,39030.0,1294.291570586728,140540.0,300.5151558275224,728410.0,729.8198816600541,89720.0,1340.510477039679,19470.0,4373.030303030303,12030.0,2061.8204488778056,13840.0,886.6907514450867,99640.0,1157.3946206342835,52139.99999999999,8955.665515918681
1662,20200720,90.00000000000001,11381.111111111111,90960.00000000001,4824.828496042215,171520.0,840.9095149253733,78580.0,1141.070246882158,27770.0,4027.4108750450123,33140.0,380.24743512371754,2050.0,913.951219512195,34760.0,881.3866513233602,49309.99999999999,1422.5998783208277,106330.00000000001,1703.0085582620145,8670.0,20969.054209919264,20.0,1350.0,59230.0,1328.0043896673983,230500.0,365.36312364425163,792890.0,735.3576158105161,108230.0,1439.2266469555577,20320.0,4197.67716535433,27250.0,2087.0825688073396,17560.000000000004,1376.3553530751703,105089.99999999999,1203.1087639166428,72770.0,8871.082863817506
1663,20200721,130.0,12030.000000000002,77250.00000000001,4923.849838187702,146519.99999999997,840.6006006006007,78810.0,1062.1672376601955,32730.000000000004,4301.368774824319,39060.0,352.7240143369176,2000.0,901.1999999999999,32130.000000000004,835.0855897914722,38780.0,1344.479112944817,92470.0,1664.192711149562,8290.000000000002,20899.107358262965,229.99999999999997,1194.782608695652,46540.0,1347.9974215728405,248390.0,324.74415234107653,761460.0,720.304940509022,101710.00000000001,1311.9850555500932,20000.0,3936.1600000000008,21020.0,2217.7687916270215,15020.000000000002,1726.1185086551266,104940.00000000001,1183.676386506575,64300.0,8816.321928460342
1664,20200722,50.0,14366.0,59820.0,5024.707455700435,125330.0,840.5010771563075,66140.0,976.7311762927123,28570.0,4423.577178858944,34700.0,302.2939481268012,1930.0000000000002,862.9015544041449,22139.999999999996,619.8735320686541,24240.0,1280.7549504950496,70850.0,1600.7635850388144,6210.000000000001,20482.12560386473,230.0,1090.0,30230.0,1429.5401918623884,218510.0,250.10480069562036,716120.0,688.1137239568787,99960.00000000001,1106.6606642657061,16840.0,3529.0914489311167,13559.999999999998,2343.879056047198,10290.0,2084.5966958211857,91350.0,1100.2736726874657,54790.00000000001,8291.7685709071
1665,20200723,50.0,15554.0,59570.0,4950.496894409938,109090.0,820.7104225868549,51220.00000000001,981.7180788754392,22660.000000000004,4398.164165931155,23980.0,416.5304420350292,1920.0,822.4479166666667,26869.999999999996,725.6643096390027,22279.999999999996,1237.0870736086176,70979.99999999999,1555.6213017751484,6240.0,20275.36858974359,530.0,1320.0,28479.999999999996,1513.4129213483147,184089.99999999997,263.0707805964474,680869.9999999999,681.3171383670892,110140.0,1029.1928454694023,16490.0,3277.568223165555,14500.0,2519.03448275862,13960.0,1553.5816618911176,88870.0,1045.2256104422188,53489.99999999999,7870.609459712096
1666,20200724,100.0,14808.000000000002,63770.0,4853.115885212483,101090.0,820.91008012662,52750.00000000001,1032.5118483412323,27150.0,4341.388581952117,40970.0,366.66585306321696,2170.0,1016.2211981566822,27180.0,867.3583517292126,27669.999999999996,1116.7835200578245,83010.0,1523.035778821829,7310.0,18509.685362517095,600.0,1665.333333333333,28630.000000000004,1406.7097450227036,225950.0,315.86634211108657,668410.0,690.450472015679,109580.0,965.3093630224494,19850.0,3088.926952141058,18740.000000000004,2585.6616862326564,15690.0,1088.5149776927979,100880.00000000001,987.4187153053132,54300.00000000001,7793.966850828728
1667,20200725,60.0,14216.666666666666,67660.00000000001,4664.351167602718,84620.0,799.4422122429687,49880.0,1096.0465116279067,20790.0,4144.261664261665,44430.0,427.9495836146748,2130.0,1013.8497652582159,27210.0,756.5711135611909,28480.0,950.1158707865168,80590.0,1492.758406750217,8209.999999999998,17846.017052375155,510.0,1955.8823529411764,24660.0,1460.794809407948,202300.0,387.6490360850222,678380.0,694.1930776261091,94720.0,1039.1226773648648,21360.000000000004,2898.6750936329586,22880.0,2625.4720279720277,11240.0,1168.6032028469751,102290.00000000001,938.7212826278227,58750.0,7830.056170212765
1668,20200726,10.0,14680.000000000002,70840.0,4509.1247882552225,52870.00000000001,776.6729714393796,44070.0,1159.4077603812116,13340.0,3786.8215892053977,23100.0,507.21212121212125,1850.0,796.2702702702703,7859.999999999999,800.6106870229008,23639.999999999996,907.043147208122,74010.0,1476.584245372247,9070.0,18681.289966923927,640.0,2219.9999999999995,22330.0,1625.4814151365874,149970.0,450.2940588117624,672599.9999999999,724.4589652096344,78880.0,1186.4426977687626,21930.0,2818.75512995896,26050.000000000004,2629.381957773512,9700.0,963.5463917525773,102020.0,938.261125269555,62160.00000000001,8076.724581724582
1669,20200727,169.99999999999997,5275.882352941177,90500.0,5248.74364640884,136580.0,871.7572118904671,56840.0,1158.085855031668,28690.0,4620.540257929592,12379.999999999998,457.7059773828757,1450.0,903.448275862069,61900.0,931.5169628432957,32820.0,1256.4259597806215,102390.00000000001,1590.2285379431582,9510.000000000002,19653.112513144057,310.0,3653.548387096774,35589.99999999999,2326.3500983422314,287270.0,524.9110592822083,664940.0,802.448942761753,97350.0,1617.5182331792503,21599.999999999996,4209.981481481483,39740.0,2571.5702063412177,9180.0,1891.503267973856,114410.00000000001,1097.3691110916877,88170.00000000001,7696.479528184188
1670,20200728,220.0,6356.818181818181,76759.99999999999,5592.165190203233,139140.00000000003,900.8710651142732,68890.0,1162.5910872405284,24430.0,4269.942693409743,24930.0,526.0128359406337,1549.9999999999998,988.3870967741937,54280.0,975.8364038319822,25350.0,1395.0493096646944,92140.0,1653.049706967658,8990.0,19727.69744160178,290.00000000000006,3023.793103448276,24410.0,2760.086030315444,246670.0,532.9419872704423,708780.0000000001,813.5901125878269,98220.0,1522.5799226226836,21090.0,4242.859174964437,31100.0,2496.3408360128615,9389.999999999998,1929.1586794462196,109370.0,1133.6125080003656,86590.0,7423.85725834392
1671,20200729,140.0,9844.999999999998,62470.0,6446.513526492717,155780.0,920.1476441134932,72410.0,1163.7190995718822,24810.000000000004,4413.937928254735,33400.0,488.41916167664675,1589.9999999999998,1001.0062893081762,39339.99999999999,860.749872902898,19320.0,1558.7525879917184,82690.0,1847.7506349014393,11080.0,17565.685920577616,250.0,2400.0,14510.0,2689.1798759476223,220450.00000000003,530.1592197777272,737970.0,855.3399189668957,91680.0,1483.346422338569,20010.0,4438.800599700149,20210.0,2365.1261751608113,7719.999999999999,2176.2435233160622,101289.99999999999,1414.454536479416,80340.0,7388.833706746327
1672,20200730,70.0,16070.0,64550.0,7719.756777691712,143800.0,900.0,60720.0,1243.102766798419,25490.000000000004,4695.570812083169,23439.999999999996,969.9658703071674,1670.0,1044.7904191616767,39970.0,836.5974480860647,19639.999999999996,1556.7769857433811,87870.0,1990.3152384203936,12049.999999999998,17529.958506224066,0.0,,14049.999999999998,2575.6156583629895,231140.00000000003,624.4855931470105,763120.0,892.9265384212182,91320.0,1407.865746824354,21420.0,4664.771241830066,22100.0,2235.027149321267,4870.0,2757.289527720739,111550.0,1510.7673688928728,71180.0,7867.954481595954
1673,20200731,100.0,15902.000000000002,73930.0,8450.02299472474,119980.0,858.403067177863,45540.00000000001,1377.4308300395255,24370.0,4416.869101354125,400.0,1280.0,2130.0000000000005,1130.8450704225347,45050.0,891.5760266370698,18769.999999999996,1629.9786893979758,106840.0,1861.4367278172972,9960.0,19612.9718875502,760.0,1240.0,12610.0,2819.2942109436954,250580.0,612.0177188921703,795679.9999999999,918.3757289362559,115120.0,1171.4237317581653,21830.0,4821.191021530004,25460.0,2262.7769049489393,7020.0,2211.225071225071,123900.0,1364.4907183212267,71930.0,8241.640483803698
1674,20200801,110.0,15590.000000000002,48750.0,7941.00512820513,65269.99999999999,860.6266278535317,28759.999999999996,1675.3685674547985,14850.000000000002,4771.993265993266,780.0,180.00000000000003,2140.0,1172.2429906542059,40910.0,946.5900757760938,12860.0,1439.8678071539662,112610.00000000001,1759.4174584850366,5750.0,18942.608695652172,760.0,1240.0,12450.0,2686.8353413654613,155700.0,497.41425818882465,458700.00000000006,846.7593198168737,70300.0,1034.7339971550496,16490.000000000004,5113.098847786536,23859.999999999996,2334.9790444258174,5779.999999999999,1903.6678200692045,71560.0,1421.51481274455,55720.00000000001,6860.719669777458
1675,20200802,0.0,,8330.0,7271.044417767105,6130.0,910.0,16300.0,1667.361963190184,1470.0,4603.469387755103,0.0,,1720.0,1064.360465116279,31170.0,997.5296759704845,3699.9999999999995,1230.2702702702704,4660.0,2000.0,1670.0,18636.526946107784,0.0,,770.0,1632.5974025974028,27760.0,510.0,39930.0,818.1793137991485,9290.000000000002,1146.620021528525,4140.0,4713.671497584542,23060.0,2320.6504770164784,0.0,,13560.0,1375.8407079646017,31320.0,5808.049169859515
1676,20200803,40.0,17580.000000000004,92780.0,7632.263418840269,163200.0,881.2683823529411,68130.00000000001,1624.7556142668425,30380.000000000004,4781.217906517445,30580.0,459.99999999999994,3400.0,847.2941176470589,27160.0,1127.7724594992635,38320.0,1504.488517745303,108140.0,1705.5539115960792,17480.0,18150.881006864984,160.0,1750.0,14190.000000000002,2059.8731501057077,267400.0,563.0587135377712,1261760.0,909.4845295460309,112130.0,1161.547311156693,25199.999999999996,5409.4682539682535,50710.00000000001,2281.7195819365015,3970.0,2317.6826196473553,113320.0,1443.104482880339,180800.0,6526.964048672567
1677,20200804,70.0,17960.0,76990.00000000001,7242.04831796337,141950.00000000003,900.2986967241985,68570.0,1572.9386028875601,24100.0,4627.908713692947,20320.0,420.0,3520.0,889.7159090909091,45730.00000000001,928.3008965668051,30930.000000000004,1494.3032654380859,94600.0,1670.978858350951,14260.0,17857.938288920057,400.0,2820.0,11170.0,2262.1396598030437,273120.0,515.7293497363796,1042839.9999999999,892.184611253884,102890.0,1178.3049859072796,24070.0,5219.833818030743,43519.99999999999,2230.9375,5399.999999999999,3283.574074074075,121790.0,1348.1878643566793,172769.99999999997,5943.899982635875
1678,20200805,50.0,16780.0,59530.0,7097.508819082815,121960.00000000001,861.2889471958018,62260.00000000001,1496.1708962415676,19290.0,4479.4090202177285,10060.0,380.0,3510.0000000000005,891.8518518518517,57340.0,933.3170561562608,24280.0,1516.7627677100495,78780.00000000001,1650.057121096725,10899.999999999998,17546.660550458717,620.0,3280.0,7160.0,2748.254189944134,280940.0,487.3456965900192,871680.0,864.8101367474302,91110.00000000001,1350.3424432005268,21080.0,6183.809297912713,30919.999999999996,2203.9294954721863,4489.999999999999,4303.518930957684,119680.0,1148.4341577540108,160060.0,5422.363488691741
1679,20200806,80.0,17480.0,55110.0,8428.541099618946,111950.0,851.7195176418044,54750.0,1578.8127853881278,18100.0,4420.1988950276245,0.0,,3500.0,842.3714285714286,40560.0,989.8175542406314,22320.0,1705.4793906810037,76510.0,1651.4847732322573,11750.0,16680.731914893615,640.0,2613.125,6229.999999999999,3226.227929373997,243800.0,558.732567678425,899450.0,845.4508866529546,90660.0,1464.5786454886388,19560.000000000004,8162.827198364006,26990.000000000004,2162.6417191552423,3739.9999999999995,4397.326203208556,108150.0,1030.7202958853443,157239.99999999997,5297.753752225898
1680,20200807,140.0,22619.285714285714,53559.99999999999,10349.055265123228,108339.99999999999,901.5322134022523,48769.99999999999,1733.7666598318642,23270.000000000004,4302.071336484743,11980.0,590.0,3670.0,974.9318801089918,29780.0,1084.3250503693755,20949.999999999996,1976.5202863961817,81150.0,1696.2329020332716,15810.0,16771.271347248578,120.0,2320.0,6270.0,3648.5805422647527,240760.0,549.185080578169,785180.0,834.5663414758399,90610.00000000001,1566.1593643085753,19419.999999999996,9939.505664263646,24700.0,2114.631578947368,8320.0,2874.963942307693,105650.0,1030.2858495030762,144970.0,5730.925018969442
1681,20200808,140.0,23050.0,58579.99999999999,11365.126322977128,96750.0,924.0826873385013,42920.0,1706.898881640261,28600.0,4613.573426573427,11980.0,580.0000000000001,3790.0,1191.55672823219,25660.0,1219.6648480124709,24090.0,2081.3200498132005,85330.00000000001,1855.5045118949954,16959.999999999996,16833.213443396227,120.0,4166.666666666667,5220.000000000001,3770.0766283524904,241590.0,515.6786290823295,687830.0,850.4665396973088,85500.0,1810.2070175438598,20919.999999999996,10272.170172084132,24000.000000000004,2026.0374999999997,9120.000000000002,2863.563596491227,101940.0,1138.0929958799295,123160.0,6355.243585579734
1682,20200809,130.0,24559.23076923077,62389.999999999985,11528.878025324573,77470.0,942.9688911836841,42300.00000000001,1551.158392434988,26030.0,4862.116788321167,11980.0,580.0000000000001,3850.0,1279.0649350649353,22330.0,1270.1030004478282,26090.0,2005.60751245688,84889.99999999999,1962.3100482977975,14979.999999999998,16064.826435246996,40.0,7000.0,4210.0,3730.5463182897865,199240.0,578.5966673358763,684770.0000000001,866.2420958862098,83080.0,1864.220028887819,22889.999999999996,9732.372214941022,26060.0,1956.7382962394477,2140.0,3360.0000000000005,99110.00000000001,1227.3181313691857,115419.99999999999,6285.955640270317
1683,20200810,660.0,21200.0,69130.0,10827.009981194851,147750.0,1053.2487309644669,53080.0,1725.0339110776188,27470.0,4722.355296687296,21920.0,410.00000000000006,3700.0,1102.864864864865,47960.0,1171.9412010008339,28080.000000000004,2650.54131054131,102700.0,2038.1733203505355,26910.0,16767.800074321814,60.0,2250.0,4680.0,4821.025641025642,284700.0,476.7618545837724,1044190.0,894.5994502916136,94910.0,1947.3195659045412,19900.000000000007,8583.165829145728,28910.0,2105.7177447250087,5070.0,3593.4319526627214,120810.0,1382.2986507739424,178150.00000000003,6508.732528767892
1684,20200811,510.0,27240.0,63240.0,10894.218848829854,147579.99999999997,1062.1954194335276,52050.0,1902.1325648414986,28290.0,4583.273241428066,17020.0,489.99999999999994,3719.9999999999995,1114.7311827956992,40540.0,1235.3872718302912,22760.0,2868.875219683656,91470.0,2012.8599540833059,22830.0,15596.425755584758,60.0,2250.0,4020.0000000000005,5532.562189054726,263290.0,473.2439515363288,962200.0,895.9077114944918,95539.99999999999,2024.4850324471427,18870.0,7933.30153683095,28910.0,2104.75268073331,10559.999999999998,1857.6893939393944,114840.0,1414.8049460118423,190810.0,5764.279649913527
1685,20200812,1830.0,25700.0,50420.0,11261.961523205078,136119.99999999997,1041.3495445195417,45640.00000000001,2018.582383873795,29460.0,4779.1819416157505,12080.0,550.0,3700.0,954.9189189189188,31610.0,1348.0639038279028,17690.0,3317.6201243640476,74640.0,1984.748124330118,16850.0,15149.347181008905,0.0,,3789.9999999999995,6450.976253298155,176350.0,483.58491635951236,847929.9999999999,898.4891441510503,88490.00000000001,2192.5889931065653,14900.0,7207.76510067114,24330.0,2164.554048499794,8440.0,1417.6303317535544,93430.0,1466.8382746441187,174480.00000000003,5357.502292526363
1686,20200813,2200.0,24464.454545454548,45380.0,11593.162185985017,129190.0,969.4039786361174,43690.0,1928.3657587548635,25509.999999999996,4753.73186985496,22740.000000000004,558.7862796833772,3670.0,885.5313351498638,36600.0,1272.7759562841532,18630.000000000004,3357.412775093934,70610.0,2009.9277722702166,18530.0,14848.461953588774,40.0,2000.0,3300.0,6859.636363636364,163470.0,614.9862360066068,755069.9999999999,904.1054471770831,88050.00000000001,2126.458830210108,13280.0,8109.209337349398,23300.0,2459.630901287553,2450.0,4851.265306122449,93810.0,1454.444089116299,186280.0,5339.855593729869
1687,20200814,1160.0,26214.655172413793,49870.00000000001,11971.842791257266,135079.99999999997,980.9742374888957,46840.0,1946.6417591801878,21640.0,4497.3844731977815,22759.999999999996,585.3075571177505,3790.0,1015.7519788918206,45470.0,1355.1264570046185,22150.0,3321.8058690744924,85039.99999999999,2104.25682031985,23310.0,14315.396825396825,40.0,2000.0,2870.0,6005.574912891986,228170.0,744.0338344217031,819200.0,912.154296875,96810.0,1920.9606445615125,13760.0,10116.359011627907,26430.0,2525.2213393870597,8070.0,3344.857496902107,108520.00000000001,1435.5436785845925,241400.0,4950.570008285004
1688,20200815,1260.0,25624.365079365078,56360.00000000001,12872.79098651526,112880.0,1042.220056697378,49019.99999999999,1887.0705834353325,17159.999999999996,4575.629370629371,12000.0,600.0,3690.0,925.7994579945798,34870.0,1526.8540292515054,26970.0,3477.5417130144606,95719.99999999999,2238.629335562056,26500.0,14419.381132075474,0.0,,3250.0,4653.046153846154,220440.0,776.2447831609508,828550.0,923.7763562850764,95930.0,2143.642239132701,14240.0,13315.688202247191,27230.0,2494.058024237973,4840.0,2898.5743801652893,107070.0,1453.047538993182,275200.00000000006,5044.627906976742
1689,20200816,1030.0,27865.533980582524,60259.99999999999,13434.210089611684,89130.00000000001,1021.9746437787501,53400.0,1782.631086142322,15070.0,4550.477770404777,11960.0,560.0,3520.0000000000005,823.6363636363635,39180.0,1373.8029606942316,28780.0,3468.6101459346773,93500.0,2329.6705882352944,28490.0,14473.113373113372,0.0,,3809.9999999999995,4134.671916010499,200710.0,763.7556673807982,713240.0,916.1066401211372,92479.99999999999,2357.67625432526,15520.0,15298.112113402061,29560.0,2478.2949932341003,1980.0,2570.909090909091,106710.00000000001,1471.0655046387405,294510.00000000006,5132.9194254864005
